Mody lammps parameter 2023-02-25 12:47:10.380503
113 atoms
115 bonds
225 angles
321 dihedrals
144 impropers

Types

100 2 93 95
101 2 96 97
102 2 96 98
103 2 96 99
104 3 100 103
105 2 100 101
106 2 100 102
107 3 104 103
108 2 104 105
109 2 104 106
110 3 107 110
111 2 107 108
112 2 107 109
113 3 111 110
114 2 111 112
115 2 111 113

Angles

1 1 1 5 8
2 2 1 5 6
3 2 1 5 7
4 2 5 1 2
5 9 2 1 3
6 9 2 1 4
7 2 5 1 3
8 9 3 1 4
9 2 5 1 4
10 1 5 8 70
11 1 5 8 9
12 1 5 8 74
13 2 8 5 6
14 9 6 5 7
15 2 8 5 7
16 3 8 70 73
17 2 8 70 71
18 2 8 70 72
19 4 8 9 12
20 2 8 9 10
21 2 8 9 11
22 3 8 74 73
23 2 8 74 75
24 2 8 74 76
25 1 9 8 70
26 1 9 8 74
27 7 9 12 13
28 11 10 9 12
29 9 10 9 11
30 11 11 9 12
31 4 16 13 12
32 11 14 13 12
33 11 15 13 12
34 1 13 16 29
35 1 13 16 17
36 1 13 16 24
37 2 16 13 14
38 9 14 13 15
39 2 16 13 15
40 4 16 29 32
41 2 16 29 30
42 2 16 29 31
43 1 16 17 20
44 2 16 17 18
45 2 16 17 19
46 5 16 24 27
47 2 16 24 25
48 2 16 24 26
49 1 17 16 29
50 1 17 16 24
51 2 17 20 21
52 2 17 20 22
53 2 17 20 23
54 2 20 17 18
55 9 18 17 19
56 2 20 17 19
57 9 21 20 22
58 9 21 20 23
59 9 22 20 23
60 1 24 16 29
61 8 24 27 28
62 12 25 24 27
63 9 25 24 26
64 12 26 24 27
65 7 29 32 33
66 11 30 29 32
67 9 30 29 31
68 11 31 29 32
69 4 36 33 32
70 11 34 33 32
71 11 35 33 32
72 1 33 36 66
73 1 33 36 37
74 1 33 36 44
75 2 36 33 34
76 9 34 33 35
77 2 36 33 35
78 2 36 66 67
79 2 36 66 68
80 2 36 66 69
81 1 36 37 40
82 2 36 37 38
83 2 36 37 39
84 4 36 44 47
85 2 36 44 45
86 2 36 44 46
87 1 37 36 66
88 1 37 36 44
89 2 37 40 41
90 2 37 40 42
91 2 37 40 43
92 2 40 37 38
93 9 38 37 39
94 2 40 37 39
95 9 41 40 42
96 9 41 40 43
97 9 42 40 43
98 1 44 36 66
99 7 44 47 48
100 11 45 44 47
101 9 45 44 46
102 11 46 44 47
103 4 51 48 47
104 11 49 48 47
105 11 50 48 47
106 1 48 51 59
107 1 48 51 52
108 1 48 51 63
109 2 51 48 49
110 9 49 48 50
111 2 51 48 50
112 3 51 59 62
113 2 51 59 60
114 2 51 59 61
115 1 51 52 55
116 2 51 52 53
117 2 51 52 54
118 3 51 63 62
119 2 51 63 64
120 2 51 63 65
121 1 52 51 59
122 1 52 51 63
123 2 52 55 56
124 2 52 55 57
125 2 52 55 58
126 2 55 52 53
127 9 53 52 54
128 2 55 52 54
129 9 56 55 57
130 9 56 55 58
131 9 57 55 58
132 1 59 51 63
133 6 59 62 63
134 10 60 59 62
135 9 60 59 61
136 10 61 59 62
137 10 64 63 62
138 10 65 63 62
139 9 64 63 65
140 9 67 66 68
141 9 67 66 69
142 9 68 66 69
143 1 70 8 74
144 6 70 73 74
145 10 71 70 73
146 9 71 70 72
147 10 72 70 73
148 10 75 74 73
149 10 76 74 73
150 9 75 74 76
151 1 77 81 84
152 2 77 81 82
153 2 77 81 83
154 2 81 77 78
155 9 78 77 79
156 9 78 77 80
157 2 81 77 79
158 9 79 77 80
159 2 81 77 80
160 1 81 84 107
161 1 81 84 85
162 1 81 84 111
163 2 84 81 82
164 9 82 81 83
165 2 84 81 83
166 3 84 107 110
167 2 84 107 108
168 2 84 107 109
169 4 84 85 88
170 2 84 85 86
171 2 84 85 87
172 3 84 111 110
173 2 84 111 112
174 2 84 111 113
175 1 85 84 107
176 1 85 84 111
177 7 85 88 89
178 11 86 85 88
179 9 86 85 87
180 11 87 85 88
181 4 92 89 88
182 11 90 89 88
183 11 91 89 88
184 1 89 92 100
185 1 89 92 93
186 1 89 92 104
187 2 92 89 90
188 9 90 89 91
189 2 92 89 91
190 3 92 100 103
191 2 92 100 101
192 2 92 100 102
193 1 92 93 96
194 2 92 93 94
195 2 92 93 95
196 3 92 104 103
197 2 92 104 105
198 2 92 104 106
199 1 93 92 100
200 1 93 92 104
201 2 93 96 97
202 2 93 96 98
203 2 93 96 99
204 2 96 93 94
205 9 94 93 95
206 2 96 93 95
207 9 97 96 98
208 9 97 96 99
209 9 98 96 99
210 1 100 92 104
211 6 100 103 104
212 10 101 100 103
213 9 101 100 102
214 10 102 100 103
215 10 105 104 103
216 10 106 104 103
217 9 105 104 106
218 1 107 84 111
219 6 107 110 111
220 10 108 107 110
221 9 108 107 109
222 10 109 107 110
223 10 112 111 110
224 10 113 111 110
225 9 112 111 113

Dihedrals

1 1 1 5 8 70
2 1 1 5 8 9
3 1 1 5 8 74
4 2 8 5 1 2
5 12 2 1 5 6
6 12 2 1 5 7
7 2 8 5 1 3
8 12 3 1 5 6
9 12 3 1 5 7
10 2 8 5 1 4
11 12 4 1 5 6
12 12 4 1 5 7
13 3 5 8 70 73
14 2 5 8 70 71
15 2 5 8 70 72
16 4 5 8 9 12
17 2 5 8 9 10
18 2 5 8 9 11
19 3 5 8 74 73
20 2 5 8 74 75
21 2 5 8 74 76
22 2 70 8 5 6
23 2 9 8 5 6
24 2 74 8 5 6
25 2 70 8 5 7
26 2 9 8 5 7
27 2 74 8 5 7
28 6 8 70 73 74
29 7 8 9 12 13
30 6 8 74 73 70
31 3 9 8 70 73
32 2 9 8 70 71
33 2 9 8 70 72
34 3 9 8 74 73
35 2 9 8 74 75
36 2 9 8 74 76
37 7 16 13 12 9
38 10 9 12 13 14
39 10 9 12 13 15
40 2 70 8 9 10
41 2 74 8 9 10
42 10 13 12 9 10
43 2 70 8 9 11
44 2 74 8 9 11
45 10 13 12 9 11
46 4 70 8 9 12
47 4 74 8 9 12
48 4 29 16 13 12
49 4 17 16 13 12
50 4 24 16 13 12
51 4 13 16 29 32
52 2 13 16 29 30
53 2 13 16 29 31
54 1 13 16 17 20
55 2 13 16 17 18
56 2 13 16 17 19
57 5 13 16 24 27
58 2 13 16 24 25
59 2 13 16 24 26
60 2 29 16 13 14
61 2 17 16 13 14
62 2 24 16 13 14
63 2 29 16 13 15
64 2 17 16 13 15
65 2 24 16 13 15
66 7 16 29 32 33
67 2 16 17 20 21
68 2 16 17 20 22
69 2 16 17 20 23
70 8 16 24 27 28
71 4 17 16 29 32
72 2 17 16 29 30
73 2 17 16 29 31
74 5 17 16 24 27
75 2 17 16 24 25
76 2 17 16 24 26
77 2 29 16 17 18
78 2 24 16 17 18
79 12 18 17 20 21
80 12 18 17 20 22
81 12 18 17 20 23
82 2 29 16 17 19
83 2 24 16 17 19
84 12 19 17 20 21
85 12 19 17 20 22
86 12 19 17 20 23
87 1 20 17 16 29
88 1 20 17 16 24
89 4 24 16 29 32
90 2 24 16 29 30
91 2 24 16 29 31
92 2 29 16 24 25
93 11 28 27 24 25
94 2 29 16 24 26
95 11 28 27 24 26
96 5 29 16 24 27
97 7 36 33 32 29
98 10 29 32 33 34
99 10 29 32 33 35
100 10 33 32 29 30
101 10 33 32 29 31
102 4 66 36 33 32
103 4 37 36 33 32
104 4 44 36 33 32
105 2 33 36 66 67
106 2 33 36 66 68
107 2 33 36 66 69
108 1 33 36 37 40
109 2 33 36 37 38
110 2 33 36 37 39
111 4 33 36 44 47
112 2 33 36 44 45
113 2 33 36 44 46
114 2 66 36 33 34
115 2 37 36 33 34
116 2 44 36 33 34
117 2 66 36 33 35
118 2 37 36 33 35
119 2 44 36 33 35
120 2 36 37 40 41
121 2 36 37 40 42
122 2 36 37 40 43
123 7 36 44 47 48
124 2 37 36 66 67
125 2 37 36 66 68
126 2 37 36 66 69
127 4 37 36 44 47
128 2 37 36 44 45
129 2 37 36 44 46
130 2 66 36 37 38
131 2 44 36 37 38
132 12 38 37 40 41
133 12 38 37 40 42
134 12 38 37 40 43
135 2 66 36 37 39
136 2 44 36 37 39
137 12 39 37 40 41
138 12 39 37 40 42
139 12 39 37 40 43
140 1 40 37 36 66
141 1 40 37 36 44
142 2 44 36 66 67
143 2 44 36 66 68
144 2 44 36 66 69
145 7 51 48 47 44
146 10 44 47 48 49
147 10 44 47 48 50
148 2 66 36 44 45
149 10 48 47 44 45
150 2 66 36 44 46
151 10 48 47 44 46
152 4 66 36 44 47
153 4 59 51 48 47
154 4 52 51 48 47
155 4 63 51 48 47
156 3 48 51 59 62
157 2 48 51 59 60
158 2 48 51 59 61
159 1 48 51 52 55
160 2 48 51 52 53
161 2 48 51 52 54
162 3 48 51 63 62
163 2 48 51 63 64
164 2 48 51 63 65
165 2 59 51 48 49
166 2 52 51 48 49
167 2 63 51 48 49
168 2 59 51 48 50
169 2 52 51 48 50
170 2 63 51 48 50
171 6 51 59 62 63
172 2 51 52 55 56
173 2 51 52 55 57
174 2 51 52 55 58
175 6 51 63 62 59
176 3 52 51 59 62
177 2 52 51 59 60
178 2 52 51 59 61
179 3 52 51 63 62
180 2 52 51 63 64
181 2 52 51 63 65
182 2 59 51 52 53
183 2 63 51 52 53
184 12 53 52 55 56
185 12 53 52 55 57
186 12 53 52 55 58
187 2 59 51 52 54
188 2 63 51 52 54
189 12 54 52 55 56
190 12 54 52 55 57
191 12 54 52 55 58
192 1 55 52 51 59
193 1 55 52 51 63
194 3 59 51 63 62
195 2 59 51 63 64
196 2 59 51 63 65
197 9 59 62 63 64
198 9 59 62 63 65
199 2 63 51 59 60
200 9 63 62 59 60
201 2 63 51 59 61
202 9 63 62 59 61
203 3 63 51 59 62
204 3 70 8 74 73
205 2 70 8 74 75
206 2 70 8 74 76
207 9 70 73 74 75
208 9 70 73 74 76
209 2 74 8 70 71
210 9 74 73 70 71
211 2 74 8 70 72
212 9 74 73 70 72
213 3 74 8 70 73
214 1 77 81 84 107
215 1 77 81 84 85
216 1 77 81 84 111
217 2 84 81 77 78
218 12 78 77 81 82
219 12 78 77 81 83
220 2 84 81 77 79
221 12 79 77 81 82
222 12 79 77 81 83
223 2 84 81 77 80
224 12 80 77 81 82
225 12 80 77 81 83
226 3 81 84 107 110
227 2 81 84 107 108
228 2 81 84 107 109
229 4 81 84 85 88
230 2 81 84 85 86
231 2 81 84 85 87
232 3 81 84 111 110
233 2 81 84 111 112
234 2 81 84 111 113
235 2 107 84 81 82
236 2 85 84 81 82
237 2 111 84 81 82
238 2 107 84 81 83
239 2 85 84 81 83
240 2 111 84 81 83
241 6 84 107 110 111
242 7 84 85 88 89
243 6 84 111 110 107
244 3 85 84 107 110
245 2 85 84 107 108
246 2 85 84 107 109
247 3 85 84 111 110
248 2 85 84 111 112
249 2 85 84 111 113
250 7 92 89 88 85
251 10 85 88 89 90
252 10 85 88 89 91
253 2 107 84 85 86
254 2 111 84 85 86
255 10 89 88 85 86
256 2 107 84 85 87
257 2 111 84 85 87
258 10 89 88 85 87
259 4 107 84 85 88
260 4 111 84 85 88
261 4 100 92 89 88
262 4 93 92 89 88
263 4 104 92 89 88
264 3 89 92 100 103
265 2 89 92 100 101
266 2 89 92 100 102
267 1 89 92 93 96
268 2 89 92 93 94
269 2 89 92 93 95
270 3 89 92 104 103
271 2 89 92 104 105
272 2 89 92 104 106
273 2 100 92 89 90
274 2 93 92 89 90
275 2 104 92 89 90
276 2 100 92 89 91
277 2 93 92 89 91
278 2 104 92 89 91
279 6 92 100 103 104
280 2 92 93 96 97
281 2 92 93 96 98
282 2 92 93 96 99
283 6 92 104 103 100
284 3 93 92 100 103
285 2 93 92 100 101
286 2 93 92 100 102
287 3 93 92 104 103
288 2 93 92 104 105
289 2 93 92 104 106
290 2 100 92 93 94
291 2 104 92 93 94
292 12 94 93 96 97
293 12 94 93 96 98
294 12 94 93 96 99
295 2 100 92 93 95
296 2 104 92 93 95
297 12 95 93 96 97
298 12 95 93 96 98
299 12 95 93 96 99
300 1 96 93 92 100
301 1 96 93 92 104
302 3 100 92 104 103
303 2 100 92 104 105
304 2 100 92 104 106
305 9 100 103 104 105
306 9 100 103 104 106
307 2 104 92 100 101
308 9 104 103 100 101
309 2 104 92 100 102
310 9 104 103 100 102
311 3 104 92 100 103
312 3 107 84 111 110
313 2 107 84 111 112
314 2 107 84 111 113
315 9 107 110 111 112
316 9 107 110 111 113
317 2 111 84 107 108
318 9 111 110 107 108
319 2 111 84 107 109
320 9 111 110 107 109
321 3 111 84 107 110

Impropers

1 3 5 1 2 3
2 3 5 1 2 4
3 3 5 1 3 4
4 9 2 1 3 4
5 2 1 5 8 6
6 2 1 5 8 7
7 3 1 5 6 7
8 3 8 5 6 7
9 1 5 8 70 9
10 1 5 8 70 74
11 1 5 8 9 74
12 1 70 8 9 74
13 7 8 9 12 10
14 7 8 9 12 11
15 3 8 9 10 11
16 11 10 9 11 12
17 5 16 13 14 12
18 5 16 13 15 12
19 11 14 13 15 12
20 3 16 13 14 15
21 1 13 16 29 17
22 1 13 16 29 24
23 1 13 16 17 24
24 1 29 16 17 24
25 2 16 17 20 18
26 2 16 17 20 19
27 3 16 17 18 19
28 3 20 17 18 19
29 3 17 20 21 22
30 3 17 20 21 23
31 3 17 20 22 23
32 9 21 20 22 23
33 8 16 24 27 25
34 8 16 24 27 26
35 3 16 24 25 26
36 12 25 24 26 27
37 7 16 29 32 30
38 7 16 29 32 31
39 3 16 29 30 31
40 11 30 29 31 32
41 5 36 33 34 32
42 5 36 33 35 32
43 11 34 33 35 32
44 3 36 33 34 35
45 1 33 36 66 37
46 1 33 36 66 44
47 1 33 36 37 44
48 1 66 36 37 44
49 2 36 37 40 38
50 2 36 37 40 39
51 3 36 37 38 39
52 3 40 37 38 39
53 3 37 40 41 42
54 3 37 40 41 43
55 3 37 40 42 43
56 9 41 40 42 43
57 7 36 44 47 45
58 7 36 44 47 46
59 3 36 44 45 46
60 11 45 44 46 47
61 5 51 48 49 47
62 5 51 48 50 47
63 11 49 48 50 47
64 3 51 48 49 50
65 1 48 51 59 52
66 1 48 51 59 63
67 1 48 51 52 63
68 1 59 51 52 63
69 2 51 52 55 53
70 2 51 52 55 54
71 3 51 52 53 54
72 3 55 52 53 54
73 3 52 55 56 57
74 3 52 55 56 58
75 3 52 55 57 58
76 9 56 55 57 58
77 6 51 59 62 60
78 6 51 59 62 61
79 3 51 59 60 61
80 10 60 59 61 62
81 4 51 63 64 62
82 4 51 63 65 62
83 10 64 63 65 62
84 3 51 63 64 65
85 3 36 66 67 68
86 3 36 66 67 69
87 3 36 66 68 69
88 9 67 66 68 69
89 6 8 70 73 71
90 6 8 70 73 72
91 3 8 70 71 72
92 10 71 70 72 73
93 4 8 74 75 73
94 4 8 74 76 73
95 10 75 74 76 73
96 3 8 74 75 76
97 3 81 77 78 79
98 3 81 77 78 80
99 3 81 77 79 80
100 9 78 77 79 80
101 2 77 81 84 82
102 2 77 81 84 83
103 3 77 81 82 83
104 3 84 81 82 83
105 1 81 84 107 85
106 1 81 84 107 111
107 1 81 84 85 111
108 1 107 84 85 111
109 7 84 85 88 86
110 7 84 85 88 87
111 3 84 85 86 87
112 11 86 85 87 88
113 5 92 89 90 88
114 5 92 89 91 88
115 11 90 89 91 88
116 3 92 89 90 91
117 1 89 92 100 93
118 1 89 92 100 104
119 1 89 92 93 104
120 1 100 92 93 104
121 2 92 93 96 94
122 2 92 93 96 95
123 3 92 93 94 95
124 3 96 93 94 95
125 3 93 96 97 98
126 3 93 96 97 99
127 3 93 96 98 99
128 9 97 96 98 99
129 6 92 100 103 101
130 6 92 100 103 102
131 3 92 100 101 102
132 10 101 100 102 103
133 4 92 104 105 103
134 4 92 104 106 103
135 10 105 104 106 103
136 3 92 104 105 106
137 6 84 107 110 108
138 6 84 107 110 109
139 3 84 107 108 109
140 10 108 107 109 110
141 4 84 111 112 110
142 4 84 111 113 110
143 10 112 111 113 110
144 3 84 111 112 113
